variant,workload,n,fanout_target,groups,zipf_s,bytes_per_key,internal_node_bytes,leaf_bytes,total_bytes,internal_nodes,leaves,avg_leaf_depth,max_leaf_depth,node2,node4,node5,node16,node32,node48,node64,node256,menu_count
count7_2_5_16_32_48_64_256,dense_uint64,262144,0,0,0,32.094,2121856.0,6291456.0,8413312.0,1029.0,262144.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0,7
count7_2_5_16_32_48_64_256,dense_uint64,1048576,0,0,0,32.094,8487328.0,25165824.0,33653152.0,4113.0,1048576.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0,7
count7_2_5_16_32_48_64_256,sparse_uint64,4096,0,0,0,39.252,62472.0,98304.0,160776.0,385.0,4096.0,2.065,4.0,125.0,0.0,3.0,157.0,99.0,0.0,0.0,1.0,7
count7_2_5_16_32_48_64_256,sparse_uint64,16384,0,0,0,42.831,308528.0,393216.0,701744.0,2045.0,16384.0,2.231,4.0,1620.0,0.0,168.0,0.0,0.0,34.0,195.0,28.0,7
count7_2_5_16_32_48_64_256,sparse_uint64,65536,0,0,0,44.63,1352032.0,1572864.0,2924896.0,17562.0,65536.0,2.634,4.0,12050.0,0.0,5221.0,34.0,0.0,0.0,0.0,257.0,7
count7_2_5_16_32_48_64_256,sparse_uint64,262144,0,0,0,44.968,5496584.0,6291456.0,11788040.0,61603.0,262144.0,2.996,5.0,11615.0,0.0,35994.0,13737.0,0.0,0.0,0.0,257.0,7
count7_2_5_16_32_48_64_256,sparse_uint64,1048576,0,0,0,39.173,15909936.0,25165824.0,41075760.0,97135.0,1048576.0,3.061,6.0,30666.0,0.0,777.0,40212.0,25219.0,4.0,0.0,257.0,7
count7_2_5_16_32_48_64_256,uuid_fixture,4096,0,0,0,76.77,97360.0,217088.0,314448.0,1426.0,4096.0,3.7039999999999997,7.0,842.0,0.0,310.0,274.0,0.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,uuid_fixture,16384,0,0,0,76.449,384184.0,868352.0,1252536.0,5728.0,16384.0,4.223,7.0,2371.0,0.0,2581.0,776.0,0.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,uuid_fixture,65536,0,0,0,76.63,1548592.0,3473408.0,5022000.0,22957.0,65536.0,4.7,10.0,14078.0,0.0,4533.0,4346.0,0.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,uuid_fixture,100000,0,0,0,76.081,2308072.0,5300000.0,7608072.0,37408.0,100000.0,4.881,10.0,21609.0,0.0,11293.0,4506.0,0.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,words_fixture,4096,0,0,0,56.372,122928.0,107973.0,230901.0,2271.0,4096.0,7.882,18.0,1440.0,0.0,709.0,119.0,3.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,words_fixture,16384,0,0,0,56.44,488728.0,435989.0,924717.0,8947.0,16384.0,8.015,22.0,5803.0,0.0,2606.0,512.0,26.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,words_fixture,65536,0,0,0,55.69500000000001,1917008.0,1733029.0,3650037.0,34424.0,65536.0,7.943,22.0,21726.0,0.0,10436.0,2136.0,126.0,0.0,0.0,0.0,7
count7_2_5_16_32_48_64_256,words_fixture,235886,0,0,0,55.854,6907832.0,6267285.0,13175117.0,124256.0,235886.0,8.075,22.0,79113.0,0.0,36939.0,7745.0,458.0,0.0,1.0,0.0,7
count1_node256,controlled_fanout,1000,1,1000,0,32.32,10320.0,22000.0,32320.0,5.0,1000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1
count1_node256,controlled_fanout,2000,2,1000,0,1059.16,2074320.0,44000.0,2118320.0,1005.0,2000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,3000,3,1000,0,713.44,2074320.0,66000.0,2140320.0,1005.0,3000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,4000,4,1000,0,540.58,2074320.0,88000.0,2162320.0,1005.0,4000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,5000,5,1000,0,436.8639999999999,2074320.0,110000.0,2184320.0,1005.0,5000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,6000,6,1000,0,367.72,2074320.0,132000.0,2206320.0,1005.0,6000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,8000,8,1000,0,281.29,2074320.0,176000.0,2250320.0,1005.0,8000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,10000,1,10000,0,30.462,84624.0,220000.0,304624.0,41.0,10000.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1
count1_node256,controlled_fanout,12000,12,1000,0,194.86,2074320.0,264000.0,2338320.0,1005.0,12000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,16000,16,1000,0,151.645,2074320.0,352000.0,2426320.0,1005.0,16000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,17000,17,1000,0,144.019,2074320.0,374000.0,2448320.0,1005.0,17000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,20000,2,10000,0,1058.231,20724624.0,440000.0,21164624.0,10041.0,20000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,24000,24,1000,0,108.43000000000002,2074320.0,528000.0,2602320.0,1005.0,24000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,30000,3,10000,0,712.821,20724624.0,660000.0,21384624.0,10041.0,30000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,32000,32,1000,0,86.823,2074320.0,704000.0,2778320.0,1005.0,32000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,33000,33,1000,0,84.858,2074320.0,726000.0,2800320.0,1005.0,33000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,40000,4,10000,0,540.116,20724624.0,880000.0,21604624.0,10041.0,40000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,40000,40,1000,0,73.858,2074320.0,880000.0,2954320.0,1005.0,40000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,48000,48,1000,0,65.215,2074320.0,1056000.0,3130320.0,1005.0,48000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,49000,49,1000,0,64.333,2074320.0,1078000.0,3152320.0,1005.0,49000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,50000,5,10000,0,436.492,20724624.0,1100000.0,21824624.0,10041.0,50000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,60000,6,10000,0,367.41,20724624.0,1320000.0,22044624.0,10041.0,60000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,64000,64,1000,0,54.411,2074320.0,1408000.0,3482320.0,1005.0,64000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,65000,65,1000,0,53.913,2074320.0,1430000.0,3504320.0,1005.0,65000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,80000,8,10000,0,281.058,20724624.0,1760000.0,22484624.0,10041.0,80000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,96000,96,1000,0,43.608,2074320.0,2112000.0,4186320.0,1005.0,96000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,120000,12,10000,0,194.705,20724624.0,2640000.0,23364624.0,10041.0,120000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,128000,128,1000,0,38.206,2074320.0,2816000.0,4890320.0,1005.0,128000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,160000,16,10000,0,151.529,20724624.0,3520000.0,24244624.0,10041.0,160000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,170000,17,10000,0,143.91,20724624.0,3740000.0,24464624.0,10041.0,170000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,192000,192,1000,0,32.804,2074320.0,4224000.0,6298320.0,1005.0,192000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,240000,24,10000,0,108.353,20724624.0,5280000.0,26004624.0,10041.0,240000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,255000,255,1000,0,30.135,2074320.0,5610000.0,7684320.0,1005.0,255000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1
count1_node256,controlled_fanout,320000,32,10000,0,86.764,20724624.0,7040000.0,27764624.0,10041.0,320000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,330000,33,10000,0,84.802,20724624.0,7260000.0,27984624.0,10041.0,330000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,400000,40,10000,0,73.812,20724624.0,8800000.0,29524624.0,10041.0,400000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,480000,48,10000,0,65.176,20724624.0,10560000.0,31284624.0,10041.0,480000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,490000,49,10000,0,64.295,20724624.0,10780000.0,31504624.0,10041.0,490000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,640000,64,10000,0,54.38199999999999,20724624.0,14080000.0,34804624.0,10041.0,640000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,650000,65,10000,0,53.884,20724624.0,14300000.0,35024624.0,10041.0,650000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,960000,96,10000,0,43.588,20724624.0,21120000.0,41844624.0,10041.0,960000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,1280000,128,10000,0,38.191,20724624.0,28160000.0,48884624.0,10041.0,1280000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,1920000,192,10000,0,32.794,20724624.0,42240000.0,62964624.0,10041.0,1920000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count1_node256,controlled_fanout,2550000,255,10000,0,30.127,20724624.0,56100000.0,76824624.0,10041.0,2550000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,1
count2_node16_node256,controlled_fanout,1000,1,1000,0,30.416000000000004,8416.0,22000.0,30416.0,5.0,1000.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,2000,2,1000,0,106.208,168416.0,44000.0,212416.0,1005.0,2000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,3000,3,1000,0,78.139,168416.0,66000.0,234416.0,1005.0,3000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,4000,4,1000,0,64.104,168416.0,88000.0,256416.0,1005.0,4000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,5000,5,1000,0,55.68300000000001,168416.0,110000.0,278416.0,1005.0,5000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,6000,6,1000,0,50.069,168416.0,132000.0,300416.0,1005.0,6000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,8000,8,1000,0,43.052,168416.0,176000.0,344416.0,1005.0,8000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,10000,1,10000,0,30.272,82720.0,220000.0,302720.0,41.0,10000.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,12000,12,1000,0,36.035,168416.0,264000.0,432416.0,1005.0,12000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,16000,16,1000,0,32.526,168416.0,352000.0,520416.0,1005.0,16000.0,5.0,5.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,4.0,2
count2_node16_node256,controlled_fanout,17000,17,1000,0,143.907,2072416.0,374000.0,2446416.0,1005.0,17000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,20000,2,10000,0,106.136,1682720.0,440000.0,2122720.0,10041.0,20000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,24000,24,1000,0,108.351,2072416.0,528000.0,2600416.0,1005.0,24000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,30000,3,10000,0,78.091,1682720.0,660000.0,2342720.0,10041.0,30000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,32000,32,1000,0,86.763,2072416.0,704000.0,2776416.0,1005.0,32000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,33000,33,1000,0,84.8,2072416.0,726000.0,2798416.0,1005.0,33000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,40000,4,10000,0,64.068,1682720.0,880000.0,2562720.0,10041.0,40000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,40000,40,1000,0,73.81,2072416.0,880000.0,2952416.0,1005.0,40000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,48000,48,1000,0,65.175,2072416.0,1056000.0,3128416.0,1005.0,48000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,49000,49,1000,0,64.294,2072416.0,1078000.0,3150416.0,1005.0,49000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,50000,5,10000,0,55.65400000000001,1682720.0,1100000.0,2782720.0,10041.0,50000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,60000,6,10000,0,50.045,1682720.0,1320000.0,3002720.0,10041.0,60000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,64000,64,1000,0,54.38199999999999,2072416.0,1408000.0,3480416.0,1005.0,64000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,65000,65,1000,0,53.883,2072416.0,1430000.0,3502416.0,1005.0,65000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,80000,8,10000,0,43.034,1682720.0,1760000.0,3442720.0,10041.0,80000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,96000,96,1000,0,43.588,2072416.0,2112000.0,4184416.0,1005.0,96000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,120000,12,10000,0,36.023,1682720.0,2640000.0,4322720.0,10041.0,120000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,128000,128,1000,0,38.191,2072416.0,2816000.0,4888416.0,1005.0,128000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,160000,16,10000,0,32.517,1682720.0,3520000.0,5202720.0,10041.0,160000.0,5.0,5.0,0.0,0.0,0.0,10001.0,0.0,0.0,0.0,40.0,2
count2_node16_node256,controlled_fanout,170000,17,10000,0,143.898,20722720.0,3740000.0,24462720.0,10041.0,170000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,192000,192,1000,0,32.794,2072416.0,4224000.0,6296416.0,1005.0,192000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,240000,24,10000,0,108.345,20722720.0,5280000.0,26002720.0,10041.0,240000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,255000,255,1000,0,30.127,2072416.0,5610000.0,7682416.0,1005.0,255000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1004.0,2
count2_node16_node256,controlled_fanout,320000,32,10000,0,86.758,20722720.0,7040000.0,27762720.0,10041.0,320000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,330000,33,10000,0,84.796,20722720.0,7260000.0,27982720.0,10041.0,330000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,400000,40,10000,0,73.807,20722720.0,8800000.0,29522720.0,10041.0,400000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,480000,48,10000,0,65.172,20722720.0,10560000.0,31282720.0,10041.0,480000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,490000,49,10000,0,64.291,20722720.0,10780000.0,31502720.0,10041.0,490000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,640000,64,10000,0,54.379,20722720.0,14080000.0,34802720.0,10041.0,640000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,650000,65,10000,0,53.88099999999999,20722720.0,14300000.0,35022720.0,10041.0,650000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,960000,96,10000,0,43.586,20722720.0,21120000.0,41842720.0,10041.0,960000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,1280000,128,10000,0,38.19,20722720.0,28160000.0,48882720.0,10041.0,1280000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,1920000,192,10000,0,32.793,20722720.0,42240000.0,62962720.0,10041.0,1920000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count2_node16_node256,controlled_fanout,2550000,255,10000,0,30.127,20722720.0,56100000.0,76822720.0,10041.0,2550000.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10040.0,2
count3_node4_node16_node256,controlled_fanout,1000,1,1000,0,30.312,8312.0,22000.0,30312.0,5.0,1000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3
count3_node4_node16_node256,controlled_fanout,2000,2,1000,0,54.15599999999999,64312.0,44000.0,108312.0,1005.0,2000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,3
count3_node4_node16_node256,controlled_fanout,3000,3,1000,0,43.437,64312.0,66000.0,130312.0,1005.0,3000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,3
count3_node4_node16_node256,controlled_fanout,4000,4,1000,0,38.078,64312.0,88000.0,152312.0,1005.0,4000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,3
count3_node4_node16_node256,controlled_fanout,5000,5,1000,0,55.662,168312.0,110000.0,278312.0,1005.0,5000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,3
